OR 813 x 813 x 16,813,813,15.9,386.67,492.90,511964.7,12634.5,32.26,511964.7,12634.5,32.26,14584.5,14584.5,819975.9
OR 356 x 102 x 7,356,102,7.4,53.57,64.00,8990.6,506.4,11.86,1215.4,239.3,4.37,665.3,268.7,3650.3
OR 356 x 102 x 6,356,102,5.9,43.45,51.81,7408.9,416.2,11.96,1015.6,199.9,4.42,544.1,221.2,3013.5
OR 356 x 102 x 4,356,102,4.4,33.04,39.10,5702.4,319.5,12.04,790.8,155.3,4.50,414.6,168.8,2322.6
OR 305 x 254 x 12,305,254,11.8,102.83,122.58,16441.1,1079.9,11.58,12403.7,978.3,10.06,1291.3,1140.5,22684.6
OR 305 x 254 x 9,305,254,8.9,78.72,94.19,12903.2,845.6,11.71,9739.8,768.6,10.19,1001.3,884.9,17523.3
OR 305 x 254 x 7,305,254,7.4,66.37,78.71,10988.5,721.0,11.79,8324.6,655.5,10.26,847.2,748.9,14817.8
OR 305 x 254 x 6,305,254,5.9,53.57,63.87,8990.6,589.9,11.86,6826.2,535.9,10.34,689.9,609.6,12029.1
OR 305 x 203 x 15,305,203,14.8,113.25,135.48,16524.4,1083.2,11.02,8740.9,860.3,8.03,1345.4,1014.4,18896.9
OR 305 x 203 x 12,305,203,11.8,92.71,110.97,13860.5,911.1,11.20,7408.9,727.6,8.15,1116.0,843.9,15691.9
OR 305 x 203 x 9,305,203,8.9,71.13,85.16,10905.3,716.1,11.35,5827.2,575.2,8.31,868.5,657.1,12195.6
OR 305 x 203 x 7,305,203,7.4,59.97,71.61,9323.6,612.9,11.43,4994.8,493.3,8.36,735.8,558.8,10322.5
OR 305 x 203 x 6,305,203,5.9,48.51,57.81,7658.7,501.4,11.51,4112.4,404.8,8.43,599.8,455.6,8407.9
OR 305 x 203 x 4,305,203,4.4,36.76,43.61,5827.2,383.5,11.58,3150.9,309.7,8.51,455.6,345.8,6368.3
OR 305 x 152 x 15,305,152,14.8,100.60,120.64,13361.0,875.1,10.52,4453.7,581.7,6.07,1127.4,689.9,11279.9
OR 305 x 152 x 12,305,152,11.8,82.59,98.71,11279.9,740.7,10.69,3791.9,498.2,6.20,940.6,576.8,9448.5
OR 305 x 152 x 9,305,152,8.9,63.54,76.13,8949.0,588.3,10.87,3034.3,398.2,6.32,734.1,453.9,7408.9
OR 305 x 152 x 7,305,152,7.4,53.57,64.00,7658.7,503.1,10.95,2613.9,342.5,6.40,624.3,386.7,6326.7
OR 305 x 152 x 6,305,152,5.9,43.45,51.81,6285.1,413.0,11.02,2160.2,283.5,6.45,509.6,316.3,5161.3
OR 305 x 152 x 4,305,152,4.4,33.04,39.10,4828.3,317.9,11.13,1664.9,217.9,6.53,388.4,240.9,3937.5
OR 305 x 102 x 15,305,102,14.8,87.95,105.81,10197.7,668.6,9.83,1681.6,331.0,3.99,909.5,401.5,5078.0
OR 305 x 102 x 12,305,102,11.8,72.47,87.10,8740.9,571.9,10.03,1469.3,290.1,4.11,765.3,342.5,4370.4
OR 305 x 102 x 9,305,102,8.9,55.95,67.10,6992.7,458.8,10.21,1202.9,237.6,4.24,601.4,272.0,3500.5
OR 305 x 102 x 7,305,102,7.4,47.32,56.52,5993.7,394.9,10.31,1048.9,206.5,4.32,512.9,232.7,3013.5
OR 305 x 102 x 6,305,102,5.9,38.39,45.81,4953.2,326.1,10.41,874.1,172.1,4.37,419.5,191.7,2489.1
OR 305 x 102 x 4,305,102,4.4,29.17,34.65,3821.0,250.7,10.49,682.6,134.4,4.45,321.2,147.5,1918.8
OR 305 x 89 x 9,305,89,8.9,54.02,64.52,6493.2,426.1,10.01,886.6,199.9,3.71,568.6,229.4,2693.0
OR 305 x 89 x 7,305,89,7.4,45.69,54.58,5577.5,367.1,10.11,774.2,173.7,3.76,485.1,198.3,2330.9
OR 305 x 76 x 7,305,76,7.4,44.20,52.71,5161.3,339.2,9.91,545.3,143.1,3.23,457.2,163.9,1719.0
OR 305 x 76 x 6,305,76,5.9,35.86,42.77,4287.2,281.9,10.01,462.0,120.9,3.28,375.3,135.7,1436.0
OR 305 x 76 x 4,305,76,4.4,27.23,32.39,3313.2,217.9,10.11,363.0,95.2,3.35,286.8,104.9,1115.5
OR 305 x 51 x 6,305,51,5.9,33.33,39.81,3617.1,237.6,9.53,183.6,72.3,2.15,329.4,83.2,628.5
OR 305 x 51 x 4,305,51,4.4,25.45,30.13,2805.4,183.5,9.65,147.8,58.2,2.21,254.0,65.1,499.5
OR 254 x 203 x 12,254,203,11.8,82.59,98.71,8907.4,699.7,9.47,6285.1,619.4,7.98,850.5,729.2,11987.5
OR 254 x 203 x 9,254,203,8.9,63.54,76.13,7034.3,555.5,9.63,4994.8,491.6,8.10,663.7,570.3,9323.6
OR 254 x 203 x 7,254,203,7.4,53.57,64.00,6035.4,475.2,9.70,4287.2,421.1,8.18,563.7,485.1,7908.4
OR 254 x 203 x 6,254,203,5.9,43.45,51.81,4953.2,390.0,9.78,3525.5,347.4,8.26,460.5,396.6,6451.6
OR 254 x 203 x 4,254,203,4.4,33.04,39.10,3804.4,299.9,9.86,2709.7,267.1,8.33,350.7,301.5,4911.5
OR 254 x 152 x 15,254,152,14.8,87.95,105.81,8366.3,658.8,8.89,3721.1,488.3,5.94,840.7,586.7,8699.2
OR 254 x 152 x 12,254,152,11.8,72.47,87.10,7117.6,562.1,9.07,3196.7,419.5,6.07,704.6,493.3,7325.7
OR 254 x 152 x 9,254,152,8.9,55.95,67.10,5702.4,449.0,9.22,2572.3,337.6,6.20,553.9,388.4,5785.6
OR 254 x 152 x 7,254,152,7.4,47.32,56.52,4911.5,385.1,9.30,2218.5,291.7,6.27,471.9,331.0,4911.5
OR 254 x 152 x 6,254,152,5.9,38.39,45.81,4033.3,317.9,9.37,1835.6,240.9,6.32,386.7,272.0,4025.0
OR 254 x 152 x 4,254,152,4.4,29.17,34.65,3105.1,244.2,9.47,1419.3,186.8,6.40,295.0,208.1,3071.8
OR 254 x 127 x 9,254,127,8.9,52.23,62.39,4994.8,394.9,8.97,1689.9,265.5,5.21,498.2,306.4,4162.3
OR 254 x 127 x 7,254,127,7.4,44.20,52.71,4328.8,340.9,9.04,1465.1,231.1,5.26,426.1,262.2,3579.6
OR 254 x 127 x 6,254,127,5.9,35.86,42.77,3571.3,281.9,9.14,1219.6,191.7,5.33,349.0,216.3,2942.8
OR 254 x 127 x 4,254,127,4.4,27.23,32.39,2755.5,216.3,9.22,944.8,149.0,5.41,267.1,165.5,2251.8
OR 254 x 102 x 15,254,102,14.8,75.30,90.32,6201.8,490.0,8.28,1394.4,275.3,3.91,660.4,337.6,3983.3
OR 254 x 102 x 12,254,102,11.8,62.35,74.84,5369.4,422.8,8.48,1227.9,240.9,4.04,558.8,288.4,3438.1
OR 254 x 102 x 9,254,102,8.9,48.37,57.87,4328.8,340.9,8.66,1011.4,198.3,4.17,442.5,229.4,2767.9
OR 254 x 102 x 7,254,102,7.4,40.92,48.97,3750.2,295.0,8.74,882.4,173.7,4.24,378.5,198.3,2385.0
OR 254 x 102 x 6,254,102,5.9,33.33,39.81,3109.2,244.2,8.84,736.7,145.4,4.32,311.4,163.2,1972.9
OR 254 x 102 x 4,254,102,4.4,25.45,30.13,2405.8,190.1,8.94,578.6,113.6,4.37,239.3,125.5,1519.2
OR 254 x 89 x 4,254,89,4.4,24.41,29.03,2231.0,175.3,8.76,428.7,96.5,3.84,224.5,106.8,1190.4
OR 254 x 76 x 9,254,76,8.9,44.64,53.35,3662.8,288.4,8.28,516.1,135.7,3.10,388.4,159.4,1573.4
OR 254 x 76 x 7,254,76,7.4,37.80,45.23,3175.8,250.7,8.38,457.9,119.6,3.18,332.7,138.0,1373.6
OR 254 x 76 x 6,254,76,5.9,30.80,36.77,2647.2,208.1,8.48,386.3,101.4,3.25,273.7,114.5,1148.8
OR 254 x 76 x 4,254,76,4.4,23.51,27.87,2056.2,161.7,8.59,305.1,80.1,3.30,209.8,88.7,894.9
OR 254 x 76 x 3,254,76,2.9,15.92,18.90,1423.5,111.9,8.69,214.8,56.4,3.38,144.2,61.3,620.2
OR 254 x 51 x 9,254,51,8.9,40.78,48.90,2984.4,234.3,7.82,195.6,77.0,2.00,332.7,94.4,661.8
OR 254 x 51 x 7,254,51,7.4,34.67,41.48,2605.6,204.8,7.92,176.5,69.5,2.06,286.8,82.9,591.0
OR 254 x 51 x 6,254,51,5.9,28.28,33.81,2185.2,172.1,8.05,152.8,60.1,2.13,236.0,69.8,507.8
OR 254 x 51 x 4,254,51,4.4,21.58,25.68,1706.5,134.2,8.15,123.6,48.7,2.19,181.9,54.7,405.4
OR 229 x 178 x 15,229,178,14.8,87.95,105.81,7242.4,634.2,8.28,4869.9,549.0,6.81,791.5,663.7,9781.4
OR 229 x 178 x 12,229,178,11.8,72.47,87.10,6201.8,540.8,8.43,4162.3,470.3,6.93,663.7,557.2,8199.8
OR 229 x 178 x 9,229,178,8.9,55.95,67.10,4953.2,432.6,8.59,3346.5,376.9,7.06,521.1,437.5,6410.0
OR 229 x 178 x 7,229,178,7.4,47.32,56.52,4245.6,370.3,8.66,2880.3,324.5,7.14,444.1,373.6,5452.6
OR 229 x 178 x 6,229,178,5.9,38.39,45.81,3500.5,306.4,8.74,2380.8,267.1,7.21,363.8,306.4,4453.7
OR 229 x 178 x 4,229,178,4.4,29.17,34.65,2693.0,236.0,8.81,1835.6,206.5,7.29,276.9,234.3,3400.6
OR 229 x 127 x 15,229,127,14.8,75.30,90.32,5535.9,485.1,7.82,2164.4,340.9,4.88,630.9,414.6,5327.8
OR 229 x 127 x 12,229,127,11.8,62.35,74.84,4786.7,417.9,7.98,1881.4,296.6,5.00,532.6,352.3,4536.9
OR 229 x 127 x 9,229,127,8.9,48.37,57.87,3850.1,335.9,8.15,1531.7,240.9,5.16,421.1,280.2,3617.1
OR 229 x 127 x 7,229,127,7.4,40.92,48.97,3321.5,290.1,8.23,1331.9,209.8,5.21,360.5,239.3,3096.8
OR 229 x 127 x 6,229,127,5.9,33.33,39.81,2751.3,240.9,8.31,1107.2,173.7,5.28,296.6,196.6,2547.3
OR 229 x 127 x 4,229,127,4.4,25.45,30.13,2126.9,186.8,8.41,861.6,135.7,5.33,226.1,151.6,1952.1
OR 229 x 76 x 12,229,76,11.8,52.23,62.84,3363.1,295.0,7.32,549.4,144.4,2.97,403.1,177.0,1664.9
OR 229 x 76 x 9,229,76,8.9,40.78,48.90,2759.6,240.9,7.52,466.2,122.1,3.07,322.8,144.2,1377.7
OR 229 x 76 x 7,229,76,7.4,34.67,41.48,2401.7,209.8,7.62,411.2,108.0,3.15,276.9,125.0,1202.9
OR 229 x 76 x 6,229,76,5.9,28.28,33.81,2006.2,175.3,7.72,348.8,91.6,3.23,229.4,104.1,1007.3
OR 229 x 76 x 4,229,76,4.4,21.58,25.68,1565.0,136.8,7.80,276.4,72.4,3.28,177.0,80.6,786.7
OR 203 x 152 x 15,203,152,14.8,75.30,90.32,4745.0,467.0,7.24,3009.4,394.9,5.77,591.6,483.4,6243.5
OR 203 x 152 x 12,203,152,11.8,62.35,74.84,4087.4,403.1,7.39,2601.4,340.9,5.89,499.8,408.0,5286.1
OR 203 x 152 x 9,203,152,8.9,48.37,57.87,3292.4,324.5,7.54,2106.1,276.9,6.05,394.9,324.5,4162.3
OR 203 x 152 x 7,203,152,7.4,40.92,48.97,2842.9,280.2,7.62,1823.1,239.3,6.10,337.6,276.9,3571.3
OR 203 x 152 x 6,203,152,5.9,33.33,39.81,2355.9,232.7,7.70,1515.1,198.3,6.17,276.9,227.8,2926.1
OR 203 x 152 x 4,203,152,4.4,25.45,30.13,1818.9,178.6,7.77,1173.8,153.9,6.25,213.0,175.3,2235.2
OR 203 x 102 x 15,203,102,14.8,62.65,75.48,3413.1,335.9,6.71,1107.2,217.9,3.84,449.0,272.0,2926.1
OR 203 x 102 x 12,203,102,11.8,52.23,62.84,2988.5,293.3,6.88,982.3,193.4,3.96,385.1,234.3,2543.2
OR 203 x 102 x 9,203,102,8.9,40.78,48.90,2443.3,240.9,7.06,815.8,160.6,4.09,308.1,188.5,2052.0
OR 203 x 102 x 7,203,102,7.4,34.67,41.48,2122.8,209.8,7.16,715.9,140.6,4.14,263.8,162.4,1773.1
OR 203 x 102 x 6,203,102,5.9,28.28,33.81,1769.0,173.7,7.24,599.4,118.2,4.22,217.9,134.4,1469.3
OR 203 x 102 x 4,203,102,4.4,21.58,25.68,1377.7,135.5,7.32,470.3,92.6,4.29,167.1,103.7,1132.1
OR 203 x 102 x 3,203,102,2.9,14.66,17.42,953.2,93.9,7.42,328.8,64.7,4.34,115.0,71.4,778.4
OR 203 x 76 x 12,203,76,11.8,47.17,56.84,2439.1,239.3,6.55,487.0,128.0,2.92,327.7,158.0,1427.7
OR 203 x 76 x 9,203,76,8.9,37.06,44.39,2018.7,198.3,6.73,414.2,108.6,3.05,263.8,129.1,1186.3
OR 203 x 76 x 7,203,76,7.4,31.55,37.74,1764.8,173.7,6.83,366.7,96.2,3.12,227.8,112.1,1036.4
OR 203 x 76 x 6,203,76,5.9,25.75,30.77,1477.6,145.5,6.93,311.8,81.8,3.18,188.5,93.4,865.8
OR 203 x 76 x 4,203,76,4.4,19.64,23.42,1157.1,113.7,7.04,247.2,64.9,3.25,145.4,72.6,674.3
OR 203 x 76 x 3,203,76,2.9,13.39,15.87,803.3,79.1,7.11,174.8,45.9,3.33,100.1,50.3,470.3
OR 203 x 51 x 9,203,51,8.9,33.19,39.87,1590.0,156.7,6.32,155.3,61.1,1.97,219.6,75.5,503.6
OR 203 x 51 x 7,203,51,7.4,28.28,33.94,1402.7,138.1,6.43,140.7,55.4,2.04,190.1,66.5,453.7
OR 203 x 51 x 6,203,51,5.9,23.22,27.74,1186.3,116.7,6.53,122.4,48.2,2.10,158.6,56.2,389.6
OR 203 x 51 x 4,203,51,4.4,17.86,21.16,932.4,91.9,6.63,99.5,39.2,2.17,123.1,44.2,311.3
OR 203 x 51 x 3,203,51,2.9,12.13,14.39,653.5,64.4,6.73,71.6,28.2,2.23,85.0,31.1,220.6
OR 178 x 127 x 15,178,127,14.8,62.65,75.48,2888.6,324.5,6.17,1689.9,265.5,4.72,419.5,331.0,3683.6
OR 178 x 127 x 12,178,127,11.8,52.23,62.84,2522.4,283.5,6.35,1481.8,232.7,4.85,358.9,283.5,3155.0
OR 178 x 127 x 9,178,127,8.9,40.78,48.90,2060.3,231.1,6.50,1219.6,191.7,5.00,286.8,226.1,2522.4
OR 178 x 127 x 7,178,127,7.4,34.67,41.48,1789.8,201.6,6.58,1061.4,167.1,5.05,245.8,195.0,2168.6
OR 178 x 127 x 6,178,127,5.9,28.28,33.81,1494.3,167.1,6.65,886.6,139.8,5.13,203.2,161.1,1785.6
OR 178 x 127 x 4,178,127,4.4,21.58,25.68,1161.3,130.4,6.73,690.9,109.0,5.21,156.0,124.1,1369.4
OR 178 x 127 x 3,178,127,2.9,14.66,17.42,803.3,90.5,6.81,482.8,75.9,5.26,107.0,85.2,936.5
OR 178 x 102 x 12,178,102,11.8,47.17,56.84,2110.3,237.6,6.10,861.6,170.4,3.89,308.1,206.5,2102.0
OR 178 x 102 x 9,178,102,8.9,37.06,44.39,1739.8,195.0,6.25,720.1,141.4,4.01,247.4,167.1,1706.5
OR 178 x 102 x 7,178,102,7.4,31.55,37.74,1519.2,170.4,6.35,632.7,124.2,4.09,214.7,144.7,1473.5
OR 178 x 102 x 6,178,102,5.9,25.75,30.77,1269.5,142.9,6.43,532.8,104.5,4.17,177.0,120.1,1219.6
OR 178 x 102 x 4,178,102,4.4,19.64,23.42,990.6,111.6,6.50,416.2,82.3,4.22,136.5,92.9,944.8
OR 178 x 102 x 3,178,102,2.9,13.39,15.87,690.9,77.5,6.58,292.6,57.5,4.29,93.9,64.1,649.3
OR 178 x 76 x 12,178,76,11.8,42.11,50.84,1694.1,190.1,5.77,424.6,111.4,2.90,258.9,138.6,1190.4
OR 178 x 76 x 9,178,76,8.9,33.19,39.87,1419.3,159.4,5.97,362.5,95.2,3.02,209.8,113.9,994.8
OR 178 x 76 x 7,178,76,7.4,28.28,33.94,1244.5,139.9,6.05,322.2,84.6,3.07,181.9,99.1,869.9
OR 178 x 76 x 6,178,76,5.9,23.22,27.74,1048.9,117.8,6.15,274.7,72.1,3.15,151.1,82.9,728.4
OR 178 x 76 x 4,178,76,4.4,17.86,21.16,824.1,92.6,6.22,218.1,57.4,3.20,117.0,64.6,570.2
OR 178 x 76 x 3,178,76,2.9,12.13,14.39,574.4,64.7,6.32,154.4,40.6,3.28,80.8,44.7,394.6
OR 152 x 127 x 9,152,127,8.9,37.06,44.39,1411.0,185.2,5.64,1061.4,167.1,4.88,226.1,199.9,2002.1
OR 152 x 127 x 7,152,127,7.4,31.55,37.74,1232.0,161.4,5.72,928.2,146.0,4.95,195.0,172.1,1723.2
OR 152 x 127 x 6,152,127,5.9,25.75,30.77,1028.1,135.2,5.79,778.4,122.4,5.03,161.7,142.9,1423.5
OR 152 x 127 x 4,152,127,4.4,19.64,23.42,803.3,105.5,5.87,607.7,95.7,5.11,124.9,110.3,1094.7
OR 152 x 102 x 12,152,102,11.8,42.11,50.84,1415.2,185.2,5.28,740.9,145.7,3.81,239.3,180.3,1677.4
OR 152 x 102 x 9,152,102,8.9,33.19,39.87,1177.9,154.5,5.44,620.2,122.4,3.94,195.0,146.5,1365.2
OR 152 x 102 x 7,152,102,7.4,28.28,33.94,1032.3,135.5,5.51,549.4,107.8,4.01,168.8,127.0,1182.1
OR 152 x 102 x 6,152,102,5.9,23.22,27.74,869.9,114.1,5.59,462.0,91.1,4.09,139.8,105.7,982.3
OR 152 x 102 x 4,152,102,4.4,17.86,21.16,682.6,89.5,5.66,364.6,71.8,4.14,108.2,81.9,757.5
OR 152 x 102 x 3,152,102,2.9,12.13,14.39,474.5,62.4,5.74,256.0,50.5,4.22,74.7,56.7,524.5
OR 152 x 76 x 12,152,76,11.8,37.06,44.84,1115.5,146.7,5.00,361.7,94.9,2.84,198.3,119.3,961.5
OR 152 x 76 x 9,152,76,8.9,29.32,35.35,944.8,124.1,5.18,311.3,81.8,2.97,162.2,98.8,803.3
OR 152 x 76 x 7,152,76,7.4,25.15,30.19,836.6,109.6,5.26,277.6,72.9,3.02,141.1,86.4,703.4
OR 152 x 76 x 6,152,76,5.9,20.69,24.77,707.6,92.8,5.33,237.3,62.3,3.10,117.8,72.3,591.0
OR 152 x 76 x 4,152,76,4.4,15.92,18.90,557.8,73.3,5.44,189.4,49.7,3.18,91.6,56.5,462.0
OR 152 x 76 x 3,152,76,2.9,10.86,12.90,392.5,51.5,5.51,134.4,35.2,3.23,63.4,39.3,321.7
OR 152 x 51 x 9,152,51,8.9,25.60,30.84,711.8,93.6,4.80,115.3,45.4,1.93,129.9,56.7,350.5
OR 152 x 51 x 7,152,51,7.4,22.02,26.45,636.8,83.7,4.90,104.9,41.3,1.99,113.9,50.3,316.3
OR 152 x 51 x 6,152,51,5.9,18.16,21.74,545.3,71.6,5.00,92.0,36.2,2.06,95.7,42.8,272.6
OR 152 x 51 x 4,152,51,4.4,13.99,16.65,437.0,57.2,5.11,74.9,29.5,2.12,75.1,33.9,218.1
OR 152 x 51 x 3,152,51,2.9,9.60,11.42,308.8,40.5,5.21,54.5,21.5,2.19,52.3,23.9,154.8
OR 127 x 102 x 12,127,102,11.8,37.06,44.84,882.4,139.1,4.45,620.2,121.8,3.71,178.6,153.2,1261.2
OR 127 x 102 x 9,127,102,8.9,29.32,35.35,745.1,117.5,4.60,524.5,103.2,3.86,146.8,125.7,1036.4
OR 127 x 102 x 7,127,102,7.4,25.15,30.19,657.6,103.6,4.67,462.0,91.3,3.91,127.7,109.3,903.2
OR 127 x 102 x 6,127,102,5.9,20.69,24.77,557.8,87.7,4.75,393.8,77.5,3.99,106.4,91.3,749.2
OR 127 x 102 x 4,127,102,4.4,15.92,18.90,441.2,69.2,4.83,311.3,61.3,4.06,82.8,71.1,582.7
OR 127 x 76 x 12,127,76,11.8,32.00,38.84,682.6,107.7,4.19,298.9,78.3,2.77,144.7,100.0,732.6
OR 127 x 76 x 9,127,76,8.9,25.60,30.84,586.9,92.6,4.37,260.1,68.2,2.90,120.3,83.6,620.2
OR 127 x 76 x 7,127,76,7.4,22.02,26.45,524.5,82.4,4.45,233.1,61.1,2.97,105.2,73.4,545.3
OR 127 x 76 x 6,127,76,5.9,18.16,21.74,445.4,70.3,4.52,200.2,52.6,3.02,88.2,61.8,457.9
OR 127 x 76 x 4,127,76,4.4,13.99,16.65,355.0,55.9,4.62,160.2,42.1,3.10,69.0,48.5,359.6
OR 127 x 76 x 3,127,76,2.9,9.60,11.42,251.0,39.5,4.70,114.5,30.0,3.18,48.0,33.9,250.6
OR 127 x 64 x 6,127,64,5.9,16.82,20.26,391.3,61.6,4.39,130.3,41.0,2.54,79.1,48.3,330.1
OR 127 x 64 x 4,127,64,4.4,13.05,15.55,312.6,49.3,4.50,105.3,33.3,2.59,62.1,38.2,260.6
OR 127 x 64 x 3,127,64,2.9,8.96,10.65,222.3,35.1,4.57,75.8,23.9,2.67,43.4,26.9,183.1
OR 127 x 51 x 9,127,51,8.9,21.73,26.39,432.9,67.8,4.04,94.9,37.4,1.90,93.6,47.2,275.1
OR 127 x 51 x 7,127,51,7.4,18.90,22.71,389.2,61.3,4.14,87.4,34.4,1.96,82.8,42.1,249.3
OR 127 x 51 x 6,127,51,5.9,15.63,18.77,336.3,52.9,4.24,76.6,30.2,2.02,70.0,36.1,215.2
OR 127 x 51 x 4,127,51,4.4,12.10,14.45,270.6,42.6,4.32,62.9,24.7,2.09,55.2,28.7,172.7
OR 127 x 51 x 3,127,51,2.9,8.33,9.94,193.5,30.5,4.42,45.8,18.0,2.15,38.8,20.3,122.8
OR 102 x 76 x 9,102,76,8.9,21.73,26.39,330.1,65.1,3.53,208.5,54.7,2.82,83.9,68.5,441.2
OR 102 x 76 x 7,102,76,7.4,18.90,22.71,297.2,58.5,3.61,188.1,49.5,2.87,73.9,60.5,391.7
OR 102 x 76 x 6,102,76,5.9,15.63,18.77,256.0,50.3,3.68,162.7,42.8,2.95,62.4,51.1,331.3
OR 102 x 76 x 4,102,76,4.4,12.10,14.45,205.2,40.5,3.78,131.5,34.4,3.02,49.2,40.3,260.6
OR 102 x 76 x 3,102,76,2.9,8.33,9.94,146.5,28.8,3.86,94.5,24.7,3.07,34.6,28.3,182.3
OR 102 x 64 x 7,102,64,7.4,17.26,20.84,255.1,50.3,3.51,120.3,38.0,2.41,65.1,46.7,281.8
OR 102 x 64 x 6,102,64,5.9,14.33,17.23,221.4,43.6,3.58,105.3,33.1,2.47,55.4,39.8,240.6
OR 102 x 64 x 4,102,64,4.4,11.15,13.29,179.0,35.2,3.66,85.7,27.0,2.54,43.8,31.6,191.1
OR 102 x 51 x 9,102,51,8.9,18.01,21.87,233.1,45.9,3.28,74.9,29.5,1.85,62.9,37.9,201.0
OR 102 x 51 x 7,102,51,7.4,15.63,18.97,213.5,42.0,3.35,69.5,27.4,1.92,56.2,34.1,183.1
OR 102 x 51 x 6,102,51,5.9,13.07,15.74,186.9,36.9,3.45,61.6,24.3,1.98,48.2,29.3,159.0
OR 102 x 51 x 4,102,51,4.4,10.19,12.19,152.3,30.0,3.53,50.8,20.0,2.04,38.3,23.4,128.2
OR 102 x 51 x 3,102,51,2.9,7.07,8.39,110.3,21.6,3.63,37.4,14.7,2.11,27.2,16.7,91.6
OR 89 x 64 x 9,89,64,8.9,18.01,21.87,197.7,44.6,3.00,115.3,36.2,2.30,58.8,46.2,256.4
OR 89 x 64 x 7,89,64,7.4,15.63,18.97,180.6,40.6,3.10,105.7,33.3,2.36,52.4,41.3,230.2
OR 89 x 64 x 6,89,64,5.9,13.07,15.74,157.8,35.6,3.18,92.8,29.2,2.43,44.9,35.4,197.7
OR 89 x 64 x 4,89,64,4.4,10.19,12.19,128.6,28.8,3.25,75.8,23.9,2.50,35.7,28.2,157.3
OR 89 x 64 x 3,89,64,2.9,7.07,8.39,92.8,21.0,3.33,55.4,17.4,2.57,25.2,20.0,111.1
OR 76 x 64 x 7,76,64,7.4,14.08,17.03,121.5,31.8,2.67,90.7,28.5,2.31,41.1,36.1,180.6
OR 76 x 64 x 6,76,64,5.9,11.80,14.26,107.0,28.2,2.74,80.3,25.2,2.37,35.4,31.1,155.7
OR 76 x 64 x 4,76,64,4.4,9.24,11.03,87.8,23.1,2.82,66.2,20.8,2.45,28.3,24.9,124.9
OR 76 x 64 x 3,76,64,2.9,6.43,7.68,64.1,16.9,2.90,48.3,15.3,2.51,20.2,17.9,88.7
OR 76 x 51 x 7,76,51,7.4,12.50,15.16,99.1,26.1,2.57,51.6,20.3,1.84,34.6,25.9,119.5
OR 76 x 51 x 6,76,51,5.9,10.54,12.71,88.7,23.3,2.64,46.2,18.2,1.91,30.0,22.6,104.9
OR 76 x 51 x 4,76,51,4.4,8.29,9.94,73.7,19.3,2.72,38.8,15.3,1.98,24.3,18.4,85.3
OR 76 x 51 x 3,76,51,2.9,5.80,6.90,54.1,14.2,2.79,28.8,11.3,2.04,17.4,13.2,61.2
OR 76 x 38 x 6,76,38,5.9,9.27,11.23,69.9,18.4,2.49,22.6,11.9,1.42,24.7,14.9,59.9
OR 76 x 38 x 4,76,38,4.4,7.35,8.84,59.1,15.5,2.59,19.4,10.2,1.48,20.3,12.3,50.4
OR 76 x 38 x 3,76,38,2.9,5.16,6.17,44.1,11.6,2.67,14.8,7.8,1.55,14.7,9.0,36.9
OR 76 x 25 x 3,76,25,2.9,4.52,5.42,34.0,8.9,2.51,5.7,4.5,1.03,11.9,5.3,17.0
OR 64 x 38 x 6,64,38,5.9,8.01,9.74,42.9,13.5,2.10,18.7,9.8,1.39,18.2,12.5,45.8
OR 64 x 38 x 4,64,38,4.4,6.40,7.68,36.7,11.6,2.18,16.2,8.5,1.45,15.0,10.4,38.7
OR 64 x 38 x 3,64,38,2.9,4.52,5.42,27.8,8.8,2.27,12.5,6.5,1.52,11.0,7.7,28.6
OR 51 x 38 x 4,51,38,4.4,5.45,6.58,20.6,8.1,1.77,13.0,6.8,1.41,10.5,8.5,27.6
OR 51 x 25 x 4,51,25,4.4,4.49,5.45,14.6,5.7,1.63,4.7,3.7,0.93,7.9,4.7,12.5
OR 51 x 25 x 3,51,25,2.9,3.26,3.92,11.7,4.6,1.72,3.8,3.0,0.99,6.0,3.7,9.9
